name,achievements,genre,mature_content,original_price,totalComments,posProp,free,discount,multi_player,trading_cards,online,controller,cloud,totalLan,English,Chinese,Russian,Spanish,Portuguese,German,review
RAID: World War II Special Edition Upgrade,0,Action,False,12.99,16,62,False,Zero,True,True,True,True,False,6,True,False,True,True,False,True,True
Mutation Mayhem,0,Action,False,0.0,15,66,True,Zero,True,False,False,True,False,1,True,False,False,False,False,False,True
"I, Gladiator",87,Action,False,7.99,82,60,False,Zero,True,True,False,True,False,10,True,True,True,True,True,True,True
Princess Kaguya: Legend of the Moon Warrior,40,Action,False,10.99,23,52,False,Zero,False,True,False,True,False,2,True,False,False,False,False,False,True
Hektor,16,Action,False,9.99,307,64,False,Zero,False,True,False,True,True,1,True,False,False,False,False,False,True
Direct,520,Action,False,0.99,25,52,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Yury,14,Action,False,1.99,48,66,False,Zero,False,True,False,True,False,1,True,False,False,False,False,False,True
Tanki Online – Steam Pack,0,Action,False,24.99,26,65,False,Zero,True,False,True,False,False,6,True,False,True,True,True,True,True
MadOut2 BigCityOnline,0,Action,False,0.0,652,69,True,Zero,True,False,True,True,False,2,True,False,True,False,False,False,True
Escargot Kart,20,Action,False,0.99,10,51,False,Zero,False,True,False,True,True,1,True,False,False,False,False,False,True
The Legend: A University Story,0,Action,False,0.0,13,69,True,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
The Earth Dies Screaming,0,Action,False,0.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Purgatory: War of the Damned,0,Action,False,14.99,10,51,False,Zero,True,False,False,False,True,1,True,False,False,False,False,False,True
Devil's Dare 悪魔の挑戦,36,Action,False,12.99,73,65,False,Zero,False,True,False,True,False,1,True,False,False,False,False,False,True
Rage Runner,57,Action,False,4.99,12,50,False,Zero,False,True,False,True,False,4,True,False,False,False,False,False,True
Gunjitsu,19,Action,False,3.99,10,51,False,Zero,True,True,False,False,False,1,True,False,False,False,False,False,True
A Wizard's Lizard,20,Action,False,9.99,232,67,False,Zero,False,True,False,True,False,1,True,False,False,False,False,False,True
Pulstar,13,Action,False,1.99,53,67,False,Zero,False,True,False,True,False,1,True,False,False,False,False,False,True
The Battle of Sol,17,Action,False,9.99,59,62,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
The Crew™ Vintage Car Pack,0,Action,False,6.99,11,54,False,Zero,False,False,False,True,False,15,True,False,True,True,False,True,True
Amazing Princess Sarah,12,Action,False,4.99,168,66,False,Zero,False,True,False,True,False,1,True,False,False,False,False,False,True
Spud's Quest,0,Action,False,7.99,15,66,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Top Hat,81,Action,False,0.99,22,63,False,Zero,False,False,False,True,False,2,True,False,False,False,False,False,True
Tales of Adventure 2,2,Action,False,9.99,10,51,False,Zero,False,True,False,False,True,1,True,False,False,False,False,False,True
Black Ice Demo,0,Action,False,0.0,19,78,True,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Power-Up,0,Action,False,2.99,23,65,False,Zero,False,True,False,True,False,1,True,False,False,False,False,False,True
Zoo Rampage,45,Action,False,3.99,54,64,False,Zero,False,True,False,True,False,1,True,False,False,False,False,False,True
Alpha Zylon,0,Action,False,4.99,95,64,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Snowball Rush,0,Action,False,0.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Leaf,0,Action,False,14.99,10,51,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
Beat,0,Action,False,0.0,25,56,True,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Call of Duty®: Ghosts - Spectrum Pack,0,Action,False,1.99,10,51,False,Zero,True,False,False,True,True,5,True,False,False,True,False,True,True
Just Fishing: Westfall Pack,0,Action,False,4.99,10,51,False,Zero,True,False,True,False,False,3,True,False,True,False,False,True,True
Underground Bone Marrow,6,Action,False,1.99,19,68,False,Zero,False,False,False,False,False,2,True,False,True,False,False,False,True
Gamer Sensei's Range Royale,90,Action,True,5.99,10,51,False,Zero,False,False,False,False,True,1,True,False,False,False,False,False,True
Muerte's Arena,0,Action,False,0.0,10,51,True,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
The Piano,12,Action,False,9.99,18,61,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
Dissimilation,8,Action,False,4.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Brew-Ha,3,Action,False,0.0,10,51,True,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Bloody Skyscraper,0,Action,False,0.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Eternal Man: Forest,0,Action,False,0.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Kate's Test,17,Action,False,7.99,10,51,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
Sunburnt,0,Action,False,11.99,10,51,False,Zero,True,False,True,True,False,1,True,False,False,False,False,False,True
My Sweet Waifu,8,Action,False,3.99,26,61,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Crossout - Pandemic Pack,0,Action,False,29.99,10,51,False,Zero,True,True,True,True,False,7,True,False,True,True,False,True,True
Exo TD,0,Action,False,19.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Call of Duty®: Ghosts - Astronaut Special Character,0,Action,False,1.99,10,51,False,Zero,True,False,False,True,True,5,True,False,False,True,False,True,True
Strange Brigade - The Thrice Damned 1: Isle of the Dead,0,Action,True,6.99,10,51,False,Zero,False,True,True,True,True,11,True,True,True,True,True,True,True
INVISIBLE,17,Action,False,0.0,16,50,True,Zero,True,False,True,False,False,2,True,False,False,False,False,False,True
The Quest for the BIG KEY,5,Action,False,2.99,10,51,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
NightKnight,0,Action,False,4.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Foreign Legion: Buckets of Blood,23,Action,False,4.99,219,65,False,Zero,False,False,False,True,True,6,True,False,True,True,False,True,True
Coniclysm,0,Action,False,4.99,15,53,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
VR_PlayRoom,0,Action,False,2.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
The Balcony,8,Action,False,3.99,10,51,False,Zero,False,False,False,False,False,11,True,True,True,True,True,True,True
Stickman.io,0,Action,False,3.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Virtual Foosball,9,Action,False,3.99,10,51,False,Zero,True,False,True,False,False,1,True,False,False,False,False,False,True
Black Roses,0,Action,False,0.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Strange Brigade - American Aviatrix Character Expansion Pack,0,Action,True,7.99,10,51,False,Zero,False,True,True,True,True,11,True,True,True,True,True,True,True
ARMA: Combat Operations,0,Action,False,7.99,191,65,False,Zero,True,False,False,False,False,1,True,False,False,False,False,False,True
Qasir al-Wasat: International Edition,26,Action,False,14.99,23,69,False,Zero,False,True,False,True,True,7,True,False,True,False,True,True,True
Altitude0: Lower & Faster,52,Action,False,18.99,61,68,False,Zero,True,True,True,True,True,1,True,False,False,False,False,False,True
Outback Survival,0,Action,True,9.99,15,60,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
Flameruby,0,Action,False,0.0,10,51,True,Zero,True,False,False,False,False,1,True,False,False,False,False,False,True
HotHead,18,Action,False,2.99,10,51,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
YOU - The Untold Stories,13,Action,False,3.99,10,51,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
Tale of Palmi,0,Action,False,2.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Fort,0,Action,True,2.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
War.io : Survival Battle Royale,0,Action,False,0.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
The Legend of Monster Mountain,0,Action,False,2.99,10,51,False,Zero,False,False,False,False,True,2,True,True,False,False,False,False,True
モデルDEファイト(Model DE Fight),0,Action,False,0.0,10,51,True,Zero,False,False,False,True,False,2,True,False,False,False,False,False,True
The Communist Dogifesto,0,Action,False,7.99,10,51,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
Desolate Sands,7,Action,False,9.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Saint Hazel's Horsepital,10,Action,False,6.99,10,51,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
PixelRPG,0,Action,False,0.0,14,64,True,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
WARRIORS OROCHI 4/無双OROCHI３ - Bonus Mount Pegasus,0,Action,False,0.99,10,51,False,Zero,True,True,True,True,True,5,True,True,False,False,False,False,True
WARRIORS OROCHI 4/無双OROCHI３ - Special Mounts Pack,0,Action,False,3.99,10,51,False,Zero,True,False,True,True,False,4,True,False,False,False,False,False,True
WWTF,0,Action,False,1.99,10,51,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
The Desert's Rose,0,Action,True,0.0,10,51,True,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
三国虎将传VR2-Sanguo Warriors VR2,0,Action,False,4.99,10,51,False,Zero,False,False,False,False,False,2,True,True,False,False,False,False,True
Sargon's Lair,0,Action,False,0.0,41,65,True,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Fenix Box,10,Action,False,0.99,10,51,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
Chicken Rider,0,Action,False,0.0,38,65,True,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
AutoTileSet,0,Action,False,0.0,10,51,True,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Rise of the Pirates,0,Action,False,0.0,43,62,True,Zero,True,False,True,False,False,1,True,False,False,False,False,False,True
Songbringer - The Trial of Ren,0,Action,False,0.0,10,51,True,Zero,False,True,False,True,True,13,True,True,True,True,True,True,True
Winions: Mana Champions,37,Action,False,0.0,80,50,True,Zero,True,True,True,False,False,8,True,False,True,True,False,True,True
Rush for Glory,25,Action,False,14.99,18,61,False,Zero,False,False,False,False,True,4,True,False,False,True,True,True,True
Twisted Sails,0,Action,False,0.0,11,63,True,Zero,True,False,True,False,False,1,True,False,False,False,False,False,True
Quickshot,0,Action,False,2.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Bullet Hell ADVANCED,0,Action,False,2.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Lords of the Fallen - The Arcane Boost,0,Action,False,1.99,16,56,False,Zero,False,False,False,True,False,12,True,False,True,True,True,True,True
S.K.I.L.L. - Special Force 2 - Infantry Pack,0,Action,True,19.99,13,61,False,Zero,True,True,True,False,False,13,True,False,True,True,False,True,True
Congo,32,Action,False,4.99,82,56,False,Zero,True,False,True,True,False,1,True,False,False,False,False,False,True
AX:EL - Air XenoDawn,22,Action,False,0.0,975,77,True,Zero,True,False,False,True,False,1,True,False,False,False,False,False,True
A City Sleeps™,16,Action,False,9.99,28,64,False,Zero,False,True,False,True,True,1,True,False,False,False,False,False,True
DW8XLCE - OLD COSTUME PACK 1,0,Action,False,2.99,10,51,False,Zero,False,False,False,True,False,3,True,False,False,False,False,True,True
El Adventurer Pack 2.0,0,Action,False,39.99,10,51,False,Zero,True,False,False,False,False,1,True,False,False,False,False,False,True
Deplau,0,Action,False,4.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
"Warhammer 40,000: Inquisitor - Martyr - City of Suffering",0,Action,True,2.99,10,51,False,Zero,True,True,True,True,False,10,True,True,True,True,True,True,True
Inevitable VR,0,Action,False,0.0,10,51,True,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Star Conflict: Ellidium Destroyer Starter pack,0,Action,False,39.99,10,51,False,Zero,True,True,False,True,False,11,True,True,True,True,False,True,True
Warhammer Chaosbane - Gold Boost,0,Action,False,4.99,10,51,False,Zero,True,False,True,True,False,14,True,True,True,True,True,True,True
Arbiter,0,Action,False,9.99,10,51,False,Zero,True,False,True,False,False,1,True,False,False,False,False,False,True
Martians Vs Robots,0,Action,False,0.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Running Girl,8,Action,False,2.99,10,51,False,Zero,False,False,False,True,False,20,True,True,True,True,False,True,True
Gallows,0,Action,False,1.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
DeepWeb,0,Action,False,2.99,12,66,False,Zero,False,False,False,True,True,6,True,False,True,True,False,True,True
Battle Simulator,0,Action,False,0.99,99,58,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Never Split the Party: Fellowship Unlock,0,Action,False,14.99,10,51,False,Zero,True,True,True,True,True,27,True,True,True,True,True,True,True
The International 2019 Battle Pass - Level 100,0,Action,False,44.99,64,62,False,Zero,True,True,False,False,False,26,True,True,True,True,True,True,True
SW4-II - Special Costume Set 1,0,Action,False,29.99,10,51,False,Zero,True,False,False,True,False,2,True,False,False,False,False,False,True
SW4-II - Edit Parts Set,0,Action,False,21.99,10,51,False,Zero,True,False,False,True,False,2,True,False,False,False,False,False,True
CastleStorm - From Outcast to Savior,0,Action,False,2.99,17,64,False,Zero,True,True,False,True,False,7,True,False,False,True,False,True,True
Joe Danger 2: Undead Movie Pack,0,Action,False,4.99,10,51,False,Zero,False,True,False,True,True,6,True,False,False,True,False,True,True
Soldier Front 2: Hunter's Hunt Package,0,Action,False,0.99,10,51,False,Zero,True,False,False,False,False,1,True,False,False,False,False,False,True
Zack Zero,15,Action,False,2.99,213,63,False,Zero,False,True,False,True,False,5,True,False,False,True,False,True,True
QUBE: Against the Qlock,0,Action,False,5.99,10,51,False,Zero,False,False,False,False,True,1,True,False,False,False,False,False,True
